"Chimanbhai Mehta, a parliamentarian and former Gandhi ally, predicts Congress (I) will win only 150 seats, a quarter of the house, if the opposition fields single candidates in 80% of the races.","O-Chi X-##man X-##bha X-##i O-Me X-##hta O-, O-a O-parliament X-##arian O-and O-former O-Gandhi O-ally O-, O-predict X-##s O-Congress O-( O-I B--RRB--) O-will O-win O-only O-150 O-seats O-, O-a O-quarter O-of O-the O-house O-, O-if O-the O-opposition O-fields O-single O-candidates O-in O-80 O-% O-of O-the O-races O-."
"When the Congress (I) lost the 1977 election, following Mrs. Gandhi's hated emergency rule, a similar coalition took power and then disintegrated.","O-When O-the O-Congress O-( O-I B--RRB--) O-lost O-the O-1977 O-election O-, O-following O-Mrs X-. O-Gandhi O-' X-s O-hated O-emergency O-rule O-, O-a O-similar O-coalition O-took O-power O-and O-then O-di X-##sin X-##te X-##gra X-##ted O-."
"April 26, 1988: A parliamentary investigative committee dominated by the Congress (I) Party concludes that there were no middlemen in the deal and no payment to any Indian individual or company.","O-April O-26 O-, O-1988 O-: O-A O-parliamentary O-investigative O-committee O-dominated O-by O-the O-Congress O-( O-I B--RRB--) O-Party O-concludes O-that O-there O-were O-no O-middle X-##men O-in O-the O-deal O-and O-no O-payment O-to O-any O-Indian O-individual O-or O-company O-."
"The French electronics and defense group said attributable consolidated net profit for the first six months of 1989 totaled 244 million francs ($38.4 million), compared with 130 million francs ($20.5 million) in the corresponding period of","O-The O-French O-electronics O-and O-defense O-group O-said O-at X-##tri X-##but X-##able O-consolidated O-net O-profit O-for O-the O-first O-six O-months O-of O-1989 O-totaled O-244 O-million O-f X-##ran X-##cs O-( X-$ O-38 X-. X-4 O-million B--RRB--) O-, O-compared O-with O-130 O-million O-f X-##ran X-##cs O-( X-$ O-20 X-. X-5 O-million B--RRB--) O-in O-the O-corresponding O-period O-of"
"(See: ""Morgan Reports 3rd-Period Loss off $1.82 Billion --- NCNB Says Net Doubled, While Security Pacific Posts 10% Rise in Profit"" -- WSJ Oct. 17, 1989)","O-( O-See O-: O-"" O-Morgan O-Reports O-3rd X-- X-Period O-Loss O-off O-$ O-1 X-. X-82 O-Bill X-##ion O-- X-- X-- O-NC X-##N X-##B O-Say X-##s O-Net O-Double X-##d O-, O-While O-Security O-Pacific O-Post X-##s O-10 O-% O-Rise O-in O-Prof X-##it O-"" O-- X-- O-W X-##S X-##J O-Oct X-. O-17 O-, O-1989 B--RRB--)"
"Insurance-industry consultant Benjamin Zycher's attack on Proposition 103, the landmark insurance-reform initiative approved by Californians last November (""Insurance Fraud, California Style,"" Oct. 9) is much like the industry's unsuccessful $80 million campaign against the measure: distorted and often dishonest.","O-Insurance X-- X-industry O-consultant O-Benjamin O-Z X-##ych X-##er O-' X-s O-attack O-on O-Pro X-##position O-103 O-, O-the O-landmark O-insurance X-- X-reform O-initiative O-approved O-by O-California X-##ns O-last O-November O-( X-"" O-Insurance O-Fr X-##aud O-, O-California O-Style O-, X-"" O-Oct X-. O-9 B--RRB--) O-is O-much O-like O-the O-industry O-' X-s O-unsuccessful O-$ O-80 O-million O-campaign O-against O-the O-measure O-: O-distorted O-and O-often O-dish X-##ones X-##t O-."
"Pretax profit rose to #93.2 million ($146.8 million) from #80.6 million ($127 million), matching analysts' expectations, which ranged from #90 million to #95 million.","O-Pre X-##ta X-##x O-profit O-rose O-to O-# O-93 X-. X-2 O-million O-( X-$ O-146 X-. X-8 O-million O-) O-from O-# O-80 X-. X-6 O-million O-( X-$ O-127 O-million B--RRB--) O-, O-matching O-analysts X-' O-expectations O-, O-which O-ranged O-from O-# O-90 O-million O-to O-# O-95 O-million O-."
"Profit after taxes and minority interests increased 16% to #55.2 million from #47.6 million in the year-earlier period, while earnings per share rose 16% to 27.9 pence (44 cents) from 24.1 pence (38 cents).","O-Prof X-##it O-after O-taxes O-and O-minority O-interests O-increased O-16 O-% O-to O-# O-55 X-. X-2 O-million O-from O-# O-47 X-. X-6 O-million O-in O-the O-year X-- X-earlier O-period O-, O-while O-earnings O-per O-share O-rose O-16 O-% O-to O-27 X-. X-9 O-pen X-##ce O-( O-44 O-cents O-) O-from O-24 X-. X-1 O-pen X-##ce O-( O-38 O-cents B--RRB--) O-."
"Rep. Lee Hamilton (D., Ind.)","O-Rep O-. O-Lee O-Hamilton O-( O-D X-. O-, O-In X-##d O-. B--RRB--)"
"said he and Rep. Byron Dorgan (D., N.D.) are backing away from their proposal to make the Treasury Secretary a voting member of the Federal Reserve panel that sets monetary policy.","O-said O-he O-and O-Rep O-. O-Byron O-Do X-##rgan O-( O-D X-. O-, O-N X-. X-D X-. B--RRB--) O-are O-backing O-away O-from O-their O-proposal O-to O-make O-the O-Treasury O-Secretary O-a O-voting O-member O-of O-the O-Federal O-Reserve O-panel O-that O-sets O-monetary O-policy O-."
"In filing an original (not amended) return, a couple should consider whether damaged property is owned jointly or separately and whether one spouse has larger income; that may determine whether they should file jointly or separately.","O-In O-filing O-an O-original O-( O-not O-amended B--RRB--) O-return O-, O-a O-couple O-should O-consider O-whether O-damaged O-property O-is O-owned O-jointly O-or O-separately O-and O-whether O-one O-spouse O-has O-larger O-income O-; O-that O-may O-determine O-whether O-they O-should O-file O-jointly O-or O-separately O-."
"The court rejected his incredible claims, denied his deductions, and imposed a negligence penalty. . . . Rep. Schaefer (R., Colo.) entered a bill to exempt from tax rewards for tips leading to the arrest of violent criminals.","O-The O-court O-rejected O-his O-incredible O-claims O-, O-denied O-his O-de X-##duction X-##s O-, O-and O-imposed O-a O-ne X-##gli X-##gence O-penalty O-. O-. O-. O-. O-Rep O-. O-Sc X-##ha X-##ef X-##er O-( O-R X-. O-, O-Col X-##o X-. B--RRB--) O-entered O-a O-bill O-to O-exempt O-from O-tax O-rewards O-for O-tips O-leading O-to O-the O-arrest O-of O-violent O-criminals O-."
"(In stock-index arbitrage, traders buy or sell big baskets of stocks against offsetting positions in futures.)","O-( O-In O-stock X-- X-index O-a X-##rb X-##it X-##rage O-, O-traders O-buy O-or O-sell O-big O-basket X-##s O-of O-stocks O-against O-offset X-##ting O-positions O-in O-future X-##s O-. B--RRB--)"
"An options contract gives the holder the right to buy (call) or sell (put) a specific amount of stock, or in this case the value of a stock index, based on a predetermined price within a given time period.","O-An O-options O-contract O-gives O-the O-holder O-the O-right O-to O-buy O-( O-call B--RRB--) O-or O-sell O-( O-put O-) O-a O-specific O-amount O-of O-stock O-, O-or O-in O-this O-case O-the O-value O-of O-a O-stock O-index O-, O-based O-on O-a O-pre X-##det X-##ermined O-price O-within O-a O-given O-time O-period O-."
It attracts people with funny hair (or with no hair -- in front of me a girl with spiked locks sat beside a boy who had shaved his).,O-It O-attracts O-people O-with O-funny O-hair O-( O-or O-with O-no O-hair O-- X-- O-in O-front O-of O-me O-a O-girl O-with O-spike X-##d O-locks O-sat O-beside O-a O-boy O-who O-had O-shaved O-his B--RRB--) O-.
"The piano compositions, which have been labeled variously as minimalist, Oriental, repetitive, cyclical, monophonic and hypnotic, are relentlessly tonal (therefore unthreatening), unvaryingly rhythmic (therefore soporific), and unflaggingly harmonious but unmelodic (therefore both pretty and unconventional).","O-The O-piano O-compositions O-, O-which O-have O-been O-labeled O-variously O-as O-minimal X-##ist O-, O-Oriental O-, O-repetitive O-, O-c X-##yclic X-##al O-, O-mon X-##op X-##hon X-##ic O-and O-h X-##y X-##p X-##not X-##ic O-, O-are O-relentless X-##ly O-ton X-##al O-( O-therefore O-un X-##th X-##reate X-##ning B--RRB--) O-, O-un X-##vary X-##ingly O-rhythmic O-( O-therefore O-so X-##por X-##ific B--RRB--) O-, O-and O-un X-##f X-##lag X-##ging X-##ly O-harm X-##oni X-##ous O-but O-un X-##mel X-##od X-##ic O-( O-therefore O-both O-pretty O-and O-unconventional B--RRB--) O-."
"""Opening"" (1981), from Glassworks, introduces the audience to the Glass technique: Never straying too far from the piano's center, Mr. Glass works in the two octaves on either side of middle C, and his fingers seldom leave the keys.","O-"" O-Opening O-"" O-( O-1981 B--RRB--) O-, O-from O-Glass X-##works O-, O-introduces O-the O-audience O-to O-the O-Glass O-technique O-: O-Never O-stray X-##ing O-too O-far O-from O-the O-piano O-' X-s O-center O-, O-Mr X-. O-Glass O-works O-in O-the O-two O-o X-##ct X-##aves O-on O-either O-side O-of O-middle O-C O-, O-and O-his O-fingers O-seldom O-leave O-the O-keys O-."
"Not only is the typical Glasswork open-ended, it is also often multiple in its context(s).","O-Not O-only O-is O-the O-typical O-Glass X-##work O-open X-- X-ended O-, O-it O-is O-also O-often O-multiple O-in O-its O-context O-( O-s B--RRB--) O-."
"""Many members feel there are important features of the House bill that should be enacted,"" Speaker Thomas Foley (D., Wash.) said.","O-"" O-Many O-members O-feel O-there O-are O-important O-features O-of O-the O-House O-bill O-that O-should O-be O-enacted O-, X-"" O-Speaker O-Thomas O-Foley O-( O-D X-. O-, O-Was X-##h X-. B--RRB--) O-said O-."
"""You've got to give these chairmen the opportunity to see if they can work things out,"" said House Budget Committee Chairman Leon Panetta (D., Calif.).","O-"" O-You O-' X-ve O-got O-to O-give O-these O-chair X-##men O-the O-opportunity O-to O-see O-if O-they O-can O-work O-things O-out O-, X-"" O-said O-House O-Budget O-Committee O-Chairman O-Leon O-Pan X-##etta O-( O-D X-. O-, O-Cal X-##if X-. B--RRB--) O-."
"(Jaguar's ADRs make the company one of the most widely held United Kingdom stocks in the U.S., with more than one-fourth of its shares owned there.)","O-( O-Jaguar O-' X-s O-AD X-##R X-##s O-make O-the O-company O-one O-of O-the O-most O-widely O-held O-United O-Kingdom O-stocks O-in O-the O-U X-. X-S X-. O-, O-with O-more O-than O-one X-- X-fourth O-of O-its O-shares O-owned O-there O-. B--RRB--)"
"GM is expected to inject roughly #200 million ($316 million) by acquiring some Jaguar shares, and then win Jaguar management's promise of an eventual 30% stake.","O-GM O-is O-expected O-to O-in X-##ject O-roughly O-# O-200 O-million O-( X-$ O-316 O-million B--RRB--) O-by O-acquiring O-some O-Jaguar O-shares O-, O-and O-then O-win O-Jaguar O-management O-' X-s O-promise O-of O-an O-eventual O-30 O-% O-stake O-."
He believes Jaguar's share price could zoom to between #8 and #10 ($12.60 to $15.80).,O-He O-believes O-Jaguar O-' X-s O-share O-price O-could O-zoo X-##m O-to O-between O-# O-8 O-and O-# O-10 O-( X-$ O-12 X-. X-60 O-to O-$ O-15 X-. X-80 B--RRB--) O-.
(OTC; Symbol: JAGRY),O-( O-O X-##TC O-; O-S X-##ym X-##bol O-: O-J X-##AG X-##R X-##Y B--RRB--)
(The opera also opens the San Diego Arts Festival: Treasures of the Soviet Union.),O-( O-The O-opera O-also O-opens O-the O-San O-Diego O-Arts O-Festival O-: O-Treasure X-##s O-of O-the O-Soviet O-Union O-. B--RRB--)
"Bel canto tenor Raul Gimenez makes his U.S. recital debut at Alice Tully Hall, (Lincoln Center, 65th and Broadway), Oct. 24.","O-Bel O-can X-##to O-tenor O-Ra X-##ul O-G X-##ime X-##ne X-##z O-makes O-his O-U X-. X-S X-. O-re X-##ci X-##tal O-debut O-at O-Alice O-Tu X-##lly O-Hall O-, O-( O-Lincoln O-Center O-, O-65 X-##th O-and O-Broadway B--RRB--) O-, O-Oct X-. O-24 O-."
"Jeff Beck and Stevie Ray Vaughan: For many rock fans, this double bill of the rarely seen British legend Beck and Texas tornado Vaughan will spell guitar heaven: Minneapolis (Northrop Memorial Auditorium), Oct. 25; Milwaukee (Mecca Auditorium), Oct. 27; Chicago (UIC Pavillion), Oct. 28; St. Louis (Fox Theatre), Oct. 29; Columbus, Ohio (Ohio Theatre), Oct. 31; Toronto (Sky Dome), Nov. 2; Detroit (Cobo Arena), Nov. 3; Pittsburgh (Palumbo Center), Nov. 4; Landover, Md.","O-Jeff O-Beck O-and O-Stevie O-Ray O-Vaughan O-: O-For O-many O-rock O-fans O-, O-this O-double O-bill O-of O-the O-rarely O-seen O-British O-legend O-Beck O-and O-Texas O-tornado O-Vaughan O-will O-spell O-guitar O-heaven O-: O-Minneapolis O-( O-North X-##rop O-Memorial O-Auditorium B--RRB--) O-, O-Oct X-. O-25 O-; O-Milwaukee O-( O-Mecca O-Auditorium B--RRB--) O-, O-Oct X-. O-27 O-; O-Chicago O-( O-U X-##IC O-Pa X-##vil X-##lion B--RRB--) O-, O-Oct X-. O-28 O-; O-St X-. O-Louis O-( O-Fox O-Theatre B--RRB--) O-, O-Oct X-. O-29 O-; O-Columbus O-, O-Ohio O-( O-Ohio O-Theatre B--RRB--) O-, O-Oct X-. O-31 O-; O-Toronto O-( O-Sky O-Dome B--RRB--) O-, O-Nov X-. O-2 O-; O-Detroit O-( O-Co X-##bo O-Arena B--RRB--) O-, O-Nov X-. O-3 O-; O-Pittsburgh O-( O-Pa X-##lum X-##bo O-Center B--RRB--) O-, O-Nov X-. O-4 O-; O-Land X-##over O-, O-M X-##d O-."
"(Capitol Centre), Nov. 6; Philadelphia (Spectrum), Nov. 7; Worcester, Mass.","O-( O-Capitol O-Centre B--RRB--) O-, O-Nov X-. O-6 O-; O-Philadelphia O-( O-Spectrum B--RRB--) O-, O-Nov X-. O-7 O-; O-Worcester O-, O-Mass O-."
"(Centrum), Nov. 8; Manhattan (Madison Square Garden), Nov. 11; Cleveland (Public Hall), Nov. 14; Dayton, Ohio (Hara Arena), Nov. 15; Louisville, Ky. (Louisville Gardens), Nov. 16; Birmingham, Ala. (Boutwell Auditorium), Nov. 18; Atlanta (Omni), Nov. 19; Miami (The Arena), Nov. 21; Tampa (Sundome), Nov. 22; Houston (Sam Houston Arena), Nov. 24; Dallas (State Fair Coliseum), Nov. 25; Austin (Frank Irwin Center), Nov. 26; Albuquerque, N.M. (Tingley Arena), Nov. 28; Denver (McNichols Arena), Nov. 29; Los Angeles (Sports Arena), Dec. 1; Oakland, Calif. (Oakland Coliseum), Dec. 3.","O-( O-Ce X-##nt X-##rum B--RRB--) O-, O-Nov X-. O-8 O-; O-Manhattan O-( O-Madison O-Square O-Garden O-) O-, O-Nov X-. O-11 O-; O-Cleveland O-( O-Public O-Hall B--RRB--) O-, O-Nov X-. O-14 O-; O-Dayton O-, O-Ohio O-( O-Hara O-Arena B--RRB--) O-, O-Nov X-. O-15 O-; O-Louisville O-, O-K X-##y O-. O-( O-Louisville O-Gardens B--RRB--) O-, O-Nov X-. O-16 O-; O-Birmingham O-, O-Al X-##a O-. O-( O-Bo X-##ut X-##well O-Auditorium B--RRB--) O-, O-Nov X-. O-18 O-; O-Atlanta O-( O-O X-##m X-##ni B--RRB--) O-, O-Nov X-. O-19 O-; O-Miami O-( O-The O-Arena B--RRB--) O-, O-Nov X-. O-21 O-; O-Tampa O-( O-Sun X-##dom X-##e B--RRB--) O-, O-Nov X-. O-22 O-; O-Houston O-( O-Sam O-Houston O-Arena B--RRB--) O-, O-Nov X-. O-24 O-; O-Dallas O-( O-State O-Fair O-Coliseum B--RRB--) O-, O-Nov X-. O-25 O-; O-Austin O-( O-Frank O-Irwin O-Center O-) O-, O-Nov X-. O-26 O-; O-Albuquerque O-, O-N X-. X-M X-. O-( O-Tin X-##gley O-Arena B--RRB--) O-, O-Nov X-. O-28 O-; O-Denver O-( O-M X-##c X-##N X-##ich X-##ols O-Arena B--RRB--) O-, O-Nov X-. O-29 O-; O-Los O-Angeles O-( O-Sports O-Arena B--RRB--) O-, O-Dec X-. O-1 O-; O-Oakland O-, O-Cal X-##if O-. O-( O-Oakland O-Coliseum B--RRB--) O-, O-Dec X-. O-3 O-."
"The Canadian government auctioned 750 million Canadian dollars (US$637.5 million) of 9.25% bonds due Dec. 15, 1994.","O-The O-Canadian O-government O-auction X-##ed O-750 O-million O-Canadian O-dollars O-( O-US O-$ O-63 X-##7 X-. X-5 O-million B--RRB--) O-of O-9 X-. X-25 O-% O-bonds O-due O-Dec X-. O-15 O-, O-1994 O-."
"CAE Industries Ltd. said its Link Flight Simulation division was awarded a contract by the U.S. Army for two helicopter simulators, which the company valued at as much as 37 million Canadian dollars (US$31.5 million).","O-CA X-##E O-Industries O-Ltd O-. O-said O-its O-Link O-Flight O-Si X-##mu X-##lation O-division O-was O-awarded O-a O-contract O-by O-the O-U X-. X-S X-. O-Army O-for O-two O-helicopter O-si X-##mu X-##lator X-##s O-, O-which O-the O-company O-valued O-at O-as O-much O-as O-37 O-million O-Canadian O-dollars O-( O-US O-$ O-31 X-. X-5 O-million B--RRB--) O-."
"In addition, the regime has established well-paid paramilitary forces totaling more than 100,000, including 35,000 Soviet-trained troops of the Interior Ministry (KHAD/WAD), which still is directed by 1,500 Soviet KGB officers.","O-In O-addition O-, O-the O-regime O-has O-established O-well X-- X-paid O-paramilitary O-forces O-totaling O-more O-than O-100 X-, X-000 O-, O-including O-35 X-, X-000 O-Soviet X-- X-trained O-troops O-of O-the O-Interior O-Ministry O-( O-K X-##HA X-##D O-/ O-WA X-##D B--RRB--) O-, O-which O-still O-is O-directed O-by O-1 X-, X-500 O-Soviet O-K X-##GB O-officers O-."
"Rep. Bill McCollum (R., Fla.) reports that these included 20,000 to 30,000 Soviet Central Asian KGB Border Guards, ethnically indistinguishable from Afghans and wearing unmarked uniforms.","O-Rep O-. O-Bill O-M X-##c X-##C X-##oll X-##um O-( O-R X-. O-, O-F X-##la X-. B--RRB--) O-reports O-that O-these O-included O-20 X-, X-000 O-to O-30 X-, X-000 O-Soviet O-Central O-Asian O-K X-##GB O-Border O-Guards O-, O-ethnic X-##ally O-in X-##dis X-##ting X-##ui X-##sha X-##ble O-from O-Afghan X-##s O-and O-wearing O-un X-##marked O-uniforms O-."
"Ms. Klass, editor and co-author of ""Afghanistan: The Great Game Revisited"" (Freedom House), directs the Freedom House program on Afghanistan/Southwest Asia.","O-Ms O-. O-K X-##lass O-, O-editor O-and O-co X-- X-author O-of O-"" O-Afghanistan O-: O-The O-Great O-Game O-Rev X-##isi X-##ted O-"" O-( O-Freedom O-House B--RRB--) O-, O-directs O-the O-Freedom O-House O-program O-on O-Afghanistan O-/ O-Southwest O-Asia O-."
"And they still oppose as too costly an employer-paid health insurance bill sponsored by Sen. Edward Kennedy (D., Mass.)","O-And O-they O-still O-oppose O-as O-too O-costly O-an O-employer X-- X-paid O-health O-insurance O-bill O-sponsored O-by O-Sen O-. O-Edward O-Kennedy O-( O-D X-. O-, O-Mass O-. B--RRB--)"
"PRISON-SHOP BLUES: Sen. Strom Thurmond (R., S.C.) protests pending legislation to end the preference that the federal prison system gets in selling prisoner-made furniture and other goods to government agencies.","O-PR X-##IS X-##ON X-- X-SH X-##OP O-B X-##L X-##UE X-##S O-: O-Sen O-. O-St X-##rom O-T X-##hur X-##mond O-( O-R X-. O-, O-S X-. X-C X-. B--RRB--) O-protests O-pending O-legislation O-to O-end O-the O-preference O-that O-the O-federal O-prison O-system O-gets O-in O-selling O-prisoner X-- X-made O-furniture O-and O-other O-goods O-to O-government O-agencies O-."
